   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 4188 18ac 351F      		adc r19,r21
 4189 18ae 44E0      		ldi r20,lo8(4)
 4190 18b0 E42E      		mov r14,r20
 4191 18b2 F12C      		mov r15,__zero_reg__
 4192               	.LVL307:
 4193 18b4 00C0      		rjmp .L242
 4194               	.LVL308:
 4195               	.L241:
 4196               	.LM352:
 4197 18b6 6230      		cpi r22,lo8(2)
 4198 18b8 01F0      		breq .+2
 4199 18ba 00C0      		rjmp .L243
 4200               	.LBB231:
 4201               	.LM353:
 4202 18bc 4981      		ldd r20,Y+1
 4203 18be 5A81      		ldd r21,Y+2
 4204               	.LM354:
 4205 18c0 DA01      		movw r26,r20
 4206 18c2 1196      		adiw r26,1
 4207 18c4 EC91      		ld r30,X
 4208 18c6 1197      		sbiw r26,1
 4209 18c8 F0E0      		ldi r31,lo8(0)
 4210 18ca EF71      		andi r30,lo8(31)
 4211 18cc F070      		andi r31,hi8(31)
 4212 18ce EE0F      		lsl r30
 4213 18d0 FF1F      		rol r31
 4214 18d2 EE0F      		lsl r30
 4215 18d4 FF1F      		rol r31
 4216 18d6 2D85      		ldd r18,Y+13
 4217 18d8 3E85      		ldd r19,Y+14
 4218 18da E20F      		add r30,r18
 4219 18dc F31F      		adc r31,r19
 4220 18de 6081      		ld r22,Z
 4221 18e0 7181      		ldd r23,Z+1
 4222               	.LVL309:
 4223               	.LM355:
 4224 18e2 2091 0000 		lds r18,arguments
 4225 18e6 3091 0000 		lds r19,(arguments)+1
 4226 18ea AC91      		ld r26,X
 4227 18ec B0E0      		ldi r27,lo8(0)
 4228 18ee AA0F      		lsl r26
 4229 18f0 BB1F      		rol r27
 4230 18f2 FB01      		movw r30,r22
 4231 18f4 8081      		ld r24,Z
 4232 18f6 E82F      		mov r30,r24
 4233 18f8 F0E0      		ldi r31,lo8(0)
 4234 18fa EE0F      		lsl r30
 4235 18fc FF1F      		rol r31
 4236 18fe E20F      		add r30,r18
 4237 1900 F31F      		adc r31,r19
 4238 1902 8081      		ld r24,Z
 4239 1904 A20F      		add r26,r18
 4240 1906 B31F      		adc r27,r19
 4241 1908 FD01      		movw r30,r26
 4242 190a E80F      		add r30,r24
 4243 190c F11D      		adc r31,__zero_reg__
 4244 190e 8081      		ld r24,Z
 4245 1910 E82E      		mov r14,r24
 4246               	.LVL310:
 4247 1912 FF24      		clr r15
 4248               	.LM356:
 4249 1914 4E5F      		subi r20,lo8(-(2))
 4250 1916 5F4F      		sbci r21,hi8(-(2))
 4251 1918 4983      		std Y+1,r20
 4252 191a 5A83      		std Y+2,r21
 4253               	.LVL311:
 4254               	.LM357:
 4255 191c FB01      		movw r30,r22
 4256 191e 8081      		ld r24,Z
 4257 1920 90E0      		ldi r25,lo8(0)
 4258 1922 880F      		lsl r24
 4259 1924 991F      		rol r25
 4260 1926 280F      		add r18,r24
 4261 1928 391F      		adc r19,r25
 4262 192a F901      		movw r30,r18
 4263 192c 8081      		ld r24,Z
 4264 192e A80F      		add r26,r24
 4265 1930 B11D      		adc r27,__zero_reg__
 4266 1932 1196      		adiw r26,1
 4267 1934 8C91      		ld r24,X
 4268 1936 282F      		mov r18,r24
 4269 1938 30E0      		ldi r19,lo8(0)
 4270 193a 2F5F      		subi r18,lo8(-(1))
 4271 193c 3F4F      		sbci r19,hi8(-(1))
 4272 193e 260F      		add r18,r22
 4273 1940 371F      		adc r19,r23
 4274 1942 00C0      		rjmp .L242
 4275               	.LVL312:
 4276               	.L243:
 4277               	.LBE231:
 4278               	.LM358:
 4279 1944 6130      		cpi r22,lo8(1)
 4280 1946 01F4      		brne .L244
 4281               	.LM359:
 4282 1948 80E0      		ldi r24,lo8(.LC9)
 4283 194a 90E0      		ldi r25,hi8(.LC9)
 4284 194c 64EB      		ldi r22,lo8(436)
 4285 194e 71E0      		ldi r23,hi8(436)
 4286 1950 00C0      		rjmp .L264
 4287               	.L244:
 4288               	.LM360:
 4289 1952 6623      		tst r22
 4290 1954 01F4      		brne .L246
 4291               	.LM361:
 4292 1956 80E0      		ldi r24,lo8(.LC9)
 4293 1958 90E0      		ldi r25,hi8(.LC9)
 4294 195a 66EB      		ldi r22,lo8(438)
 4295 195c 71E0      		ldi r23,hi8(438)
 4296 195e 00C0      		rjmp .L264
 4297               	.L246:
 4298               	.LM362:
 4299 1960 6F31      		cpi r22,lo8(31)
 4300 1962 01F4      		brne .L247
 4301               	.LM363:
 4302 1964 80E0      		ldi r24,lo8(.LC9)
 4303 1966 90E0      		ldi r25,hi8(.LC9)
 4304 1968 68EB      		ldi r22,lo8(440)
 4305 196a 71E0      		ldi r23,hi8(440)
 4306 196c 00C0      		rjmp .L264
 4307               	.L247:
 4308               	.LM364:
 4309 196e 6330      		cpi r22,lo8(3)
 4310 1970 01F4      		brne .L248
 4311               	.LM365:
 4312 1972 80E0      		ldi r24,lo8(.LC9)
 4313 1974 90E0      		ldi r25,hi8(.LC9)
 4314 1976 6AEB      		ldi r22,lo8(442)
 4315 1978 71E0      		ldi r23,hi8(442)
 4316 197a 00C0      		rjmp .L264
 4317               	.L248:
 4318               	.LM366:
 4319 197c 80E0      		ldi r24,lo8(.LC9)
 4320 197e 90E0      		ldi r25,hi8(.LC9)
 4321 1980 6CEB      		ldi r22,lo8(444)
 4322 1982 71E0      		ldi r23,hi8(444)
 4323               	.L264:
 4324 1984 40E0      		ldi r20,lo8(.LC10)
 4325 1986 50E0      		ldi r21,hi8(.LC10)
 4326 1988 0E94 0000 		call __myassert
 4327               	.LM367:
 4328 198c 80E0      		ldi r24,lo8(.LC9)
 4329 198e 90E0      		ldi r25,hi8(.LC9)
 4330 1990 6FEB      		ldi r22,lo8(447)
 4331 1992 71E0      		ldi r23,hi8(447)
 4332 1994 40E0      		ldi r20,lo8(.LC10)
 4333 1996 50E0      		ldi r21,hi8(.LC10)
 4334 1998 0E94 0000 		call __myassert
 4335 199c 20E0      		ldi r18,lo8(0)
 4336 199e 30E0      		ldi r19,hi8(0)
 4337 19a0 EE24      		clr r14
 4338 19a2 FF24      		clr r15
 4339               	.LVL313:
 4340               	.L242:
 4341               	.LBE230:
 4342               	.LBE229:
 4343               	.LM368:
 4344 19a4 C901      		movw r24,r18
 4345 19a6 612F      		mov r22,r17
 4346               	.LVL314:
 4347 19a8 702F      		mov r23,r16
 4348 19aa A701      		movw r20,r14
 4349               	.LVL315:
 4350 19ac 0E94 0000 		call memcpy
 4351 19b0 00C0      		rjmp .L168
 4352               	.LVL316:
 4353               	.L240:
 4354               	.LBE228:
 4355               	.LM369:
 4356 19b2 2034      		cpi r18,64
 4357 19b4 3105      		cpc r19,__zero_reg__
 4358 19b6 01F0      		breq .+2
 4359 19b8 00C0      		rjmp .L250
 4360               	.LBB232:
 4361               	.LM370:
 4362 19ba 22E0      		ldi r18,lo8(2)
 4363 19bc 30E0      		ldi r19,hi8(2)
 4364 19be 420E      		add r4,r18
 4365 19c0 531E      		adc r5,r19
 4366 19c2 4982      		std Y+1,r4
 4367 19c4 5A82      		std Y+2,r5
 4368               	.LVL317:
 4369 19c6 4EEF      		ldi r20,lo8(-2)
 4370 19c8 5FEF      		ldi r21,hi8(-2)
 4371 19ca 440E      		add r4,r20
 4372 19cc 551E      		adc r5,r21
 4373               	.LM371:
 4374 19ce D201      		movw r26,r4
 4375 19d0 1196      		adiw r26,1
 4376 19d2 8C91      		ld r24,X
 4377 19d4 8F73      		andi r24,lo8(63)
 4378 19d6 BE01      		movw r22,r28
 4379 19d8 6D5F      		subi r22,lo8(-(3))
 4380 19da 7F4F      		sbci r23,hi8(-(3))
 4381 19dc AE01      		movw r20,r28
 4382 19de 4F5F      		subi r20,lo8(-(1))
 4383 19e0 5F4F      		sbci r21,hi8(-(1))
 4384 19e2 2D85      		ldd r18,Y+13
 4385 19e4 3E85      		ldd r19,Y+14
 4386 19e6 0E94 0000 		call eval
 4387 19ea 8C01      		movw r16,r24
 4388               	.LM372:
 4389 19ec F201      		movw r30,r4
 4390 19ee 2181      		ldd r18,Z+1
 4391 19f0 2295      		swap r18
 4392 19f2 2695      		lsr r18
 4393 19f4 2695      		lsr r18
 4394 19f6 2370      		andi r18,0x3
 4395 19f8 30E0      		ldi r19,lo8(0)
 4396 19fa 8081      		ld r24,Z
 4397 19fc 90E0      		ldi r25,lo8(0)
 4398 19fe 8F71      		andi r24,lo8(31)
 4399 1a00 9070      		andi r25,hi8(31)
 4400 1a02 880F      		lsl r24
 4401 1a04 991F      		rol r25
 4402 1a06 880F      		lsl r24
 4403 1a08 991F      		rol r25
 4404 1a0a 282B      		or r18,r24
 4405 1a0c 392B      		or r19,r25
 4406 1a0e 220F      		lsl r18
 4407 1a10 331F      		rol r19
 4408 1a12 E091 0000 		lds r30,arguments
 4409 1a16 F091 0000 		lds r31,(arguments)+1
 4410 1a1a E20F      		add r30,r18
 4411 1a1c F31F      		adc r31,r19
 4412 1a1e 8181      		ldd r24,Z+1
 4413 1a20 90E0      		ldi r25,lo8(0)
 4414 1a22 0E94 0000 		call malloc
 4415 1a26 D801      		movw r26,r16
 4416               	.LVL318:
 4417 1a28 8C93      		st X,r24
 4418 1a2a 1196      		adiw r26,1
 4419 1a2c 9C93      		st X,r25
 4420               	.LM373:
 4421 1a2e F201      		movw r30,r4
 4422 1a30 4181      		ldd r20,Z+1
 4423 1a32 4295      		swap r20
 4424 1a34 4695      		lsr r20
 4425 1a36 4695      		lsr r20
 4426 1a38 4370      		andi r20,0x3
 4427 1a3a 50E0      		ldi r21,lo8(0)
 4428 1a3c 2081      		ld r18,Z
 4429 1a3e 30E0      		ldi r19,lo8(0)
 4430 1a40 2F71      		andi r18,lo8(31)
 4431 1a42 3070      		andi r19,hi8(31)
 4432 1a44 220F      		lsl r18
 4433 1a46 331F      		rol r19
 4434 1a48 220F      		lsl r18
 4435 1a4a 331F      		rol r19
 4436 1a4c 422B      		or r20,r18
 4437 1a4e 532B      		or r21,r19
 4438 1a50 440F      		lsl r20
 4439 1a52 551F      		rol r21
 4440 1a54 E091 0000 		lds r30,arguments
 4441 1a58 F091 0000 		lds r31,(arguments)+1
 4442 1a5c E40F      		add r30,r20
 4443 1a5e F51F      		adc r31,r21
 4444 1a60 4181      		ldd r20,Z+1
 4445 1a62 60E0      		ldi r22,lo8(0)
 4446 1a64 70E0      		ldi r23,hi8(0)
 4447 1a66 50E0      		ldi r21,lo8(0)
 4448 1a68 0E94 0000 		call memset
 4449               	.LM374:
 4450 1a6c D801      		movw r26,r16
 4451 1a6e ED91      		ld r30,X+
 4452 1a70 FC91      		ld r31,X
 4453 1a72 D201      		movw r26,r4
 4454 1a74 8C91      		ld r24,X
 4455 1a76 90E0      		ldi r25,lo8(0)
 4456 1a78 8F71      		andi r24,lo8(31)
 4457 1a7a 9070      		andi r25,hi8(31)
 4458 1a7c 880F      		lsl r24
 4459 1a7e 991F      		rol r25
 4460 1a80 880F      		lsl r24
 4461 1a82 991F      		rol r25
 4462 1a84 1196      		adiw r26,1
 4463 1a86 2C91      		ld r18,X
 4464 1a88 2295      		swap r18
 4465 1a8a 2695      		lsr r18
 4466 1a8c 2695      		lsr r18
 4467 1a8e 2370      		andi r18,0x3
 4468 1a90 282B      		or r18,r24
 4469 1a92 2083      		st Z,r18
 4470 1a94 00C0      		rjmp .L168
 4471               	.LVL319:
 4472               	.L250:
 4473               	.LBE232:
 4474               	.LM375:
 4475 1a96 0032      		cpi r16,32
 4476 1a98 1105      		cpc r17,__zero_reg__
 4477 1a9a 01F0      		breq .+2
 4478 1a9c 00C0      		rjmp .L168
 4479 1a9e BDB7      		in r27,__SP_L__
 4480 1aa0 B98B      		std Y+17,r27
 4481 1aa2 EEB7      		in r30,__SP_H__
 4482 1aa4 EA8B      		std Y+18,r30
 4483               	.LBB233:
 4484               	.LM376:
 4485 1aa6 6201      		movw r12,r4
 4486               	.LVL320:
 4487 1aa8 0894      		sec
 4488 1aaa C11C      		adc r12,__zero_reg__
 4489 1aac D11C      		adc r13,__zero_reg__
 4490 1aae D201      		movw r26,r4
 4491 1ab0 1196      		adiw r26,1
 4492 1ab2 EC91      		ld r30,X
 4493 1ab4 2E2E      		mov r2,r30
 4494               	.LVL321:
 4495 1ab6 3324      		clr r3
 4496               	.LVL322:
 4497 1ab8 BFE1      		ldi r27,lo8(31)
 4498 1aba 2B22      		and r2,r27
 4499 1abc 3324      		clr r3
 4500               	.LVL323:
 4501 1abe 220C      		lsl r2
 4502 1ac0 331C      		rol r3
 4503 1ac2 220C      		lsl r2
 4504 1ac4 331C      		rol r3
 4505 1ac6 2D85      		ldd r18,Y+13
 4506 1ac8 3E85      		ldd r19,Y+14
 4507 1aca 220E      		add r2,r18
 4508 1acc 331E      		adc r3,r19
 4509               	.LM377:
 4510 1ace E295      		swap r30
 4511 1ad0 E695      		lsr r30
 4512 1ad2 E770      		andi r30,0x7
 4513 1ad4 F0E0      		ldi r31,lo8(0)
 4514 1ad6 D201      		movw r26,r4
 4515 1ad8 8C91      		ld r24,X
 4516 1ada 90E0      		ldi r25,lo8(0)
 4517 1adc 8F70      		andi r24,lo8(15)
 4518 1ade 9070      		andi r25,hi8(15)
 4519 1ae0 63E0      		ldi r22,3
 4520 1ae2 880F      	1:	lsl r24
 4521 1ae4 991F      		rol r25
 4522 1ae6 6A95      		dec r22
 4523 1ae8 01F4      		brne 1b
 4524 1aea E82B      		or r30,r24
 4525 1aec F92B      		or r31,r25
 4526 1aee EE0F      		lsl r30
 4527 1af0 FF1F      		rol r31
 4528 1af2 E050      		subi r30,lo8(-(extern_functs_args))
 4529 1af4 F040      		sbci r31,hi8(-(extern_functs_args))
 4530 1af6 2081      		ld r18,Z
 4531 1af8 3181      		ldd r19,Z+1
 4532 1afa C901      		movw r24,r18
 4533 1afc 880F      		lsl r24
 4534 1afe 991F      		rol r25
 4535 1b00 880F      		lsl r24
 4536 1b02 991F      		rol r25
 4537 1b04 EDB7      		in r30,__SP_L__
 4538 1b06 FEB7      		in r31,__SP_H__
 4539 1b08 E81B      		sub r30,r24
 4540 1b0a F90B      		sbc r31,r25
 4541 1b0c EDBF      		out __SP_L__,r30
 4542 1b0e FEBF      		out __SP_H__,r31
 4543 1b10 8DB6      		in r8,__SP_L__
 4544 1b12 9EB6      		in r9,__SP_H__
 4545               	.LVL324:
 4546 1b14 0894      		sec
 4547 1b16 811C      		adc r8,__zero_reg__
 4548 1b18 911C      		adc r9,__zero_reg__
 4549               	.LM378:
 4550 1b1a 2630      		cpi r18,6
 4551 1b1c 3105      		cpc r19,__zero_reg__
 4552 1b1e 04F0      		brlt .L251
 4553 1b20 80E0      		ldi r24,lo8(.LC9)
 4554 1b22 90E0      		ldi r25,hi8(.LC9)
 4555 1b24 6FE6      		ldi r22,lo8(1391)
 4556 1b26 75E0      		ldi r23,hi8(1391)
 4557 1b28 40E0      		ldi r20,lo8(.LC26)
 4558 1b2a 50E0      		ldi r21,hi8(.LC26)
 4559 1b2c 0E94 0000 		call __myassert
 4560               	.L251:
 4561               	.LM379:
 4562 1b30 22E0      		ldi r18,lo8(2)
 4563 1b32 30E0      		ldi r19,hi8(2)
 4564 1b34 420E      		add r4,r18
 4565 1b36 531E      		adc r5,r19
 4566 1b38 4982      		std Y+1,r4
 4567 1b3a 5A82      		std Y+2,r5
 4568               	.LVL325:
 4569 1b3c 4EEF      		ldi r20,lo8(-2)
 4570 1b3e 5FEF      		ldi r21,hi8(-2)
 4571 1b40 440E      		add r4,r20
 4572 1b42 551E      		adc r5,r21
 4573 1b44 7401      		movw r14,r8
 4574               	.LVL326:
 4575 1b46 00E0      		ldi r16,lo8(0)
 4576 1b48 10E0      		ldi r17,hi8(0)
 4577               	.LVL327:
 4578 1b4a 00C0      		rjmp .L252
 4579               	.L253:
 4580               	.LBB234:
 4581               	.LM380:
 4582 1b4c E981      		ldd r30,Y+1
 4583 1b4e FA81      		ldd r31,Y+2
 4584 1b50 8191      		ld r24,Z+
 4585               	.LVL328:
 4586               	.LM381:
 4587 1b52 E983      		std Y+1,r30
 4588 1b54 FA83      		std Y+2,r31
 4589               	.LVL329:
 4590               	.LM382:
 4591 1b56 BE01      		movw r22,r28
 4592 1b58 6D5F      		subi r22,lo8(-(3))
 4593 1b5a 7F4F      		sbci r23,hi8(-(3))
 4594 1b5c AE01      		movw r20,r28
 4595 1b5e 4F5F      		subi r20,lo8(-(1))
 4596 1b60 5F4F      		sbci r21,hi8(-(1))
 4597 1b62 2D85      		ldd r18,Y+13
 4598 1b64 3E85      		ldd r19,Y+14
 4599 1b66 0E94 0000 		call eval
 4600               	.LVL330:
 4601 1b6a A0E0      		ldi r26,lo8(0)
 4602 1b6c B0E0      		ldi r27,hi8(0)
 4603 1b6e F701      		movw r30,r14
 4604 1b70 8193      		st Z+,r24
 4605 1b72 9193      		st Z+,r25
 4606 1b74 A193      		st Z+,r26
 4607 1b76 B193      		st Z+,r27
 4608 1b78 7F01      		movw r14,r30
 4609               	.LBE234:
 4610               	.LM383:
 4611 1b7a 0F5F      		subi r16,lo8(-(1))
 4612 1b7c 1F4F      		sbci r17,hi8(-(1))
 4613               	.L252:
 4614 1b7e D601      		movw r26,r12
 4615 1b80 8C91      		ld r24,X
 4616 1b82 8295      		swap r24
 4617 1b84 8695      		lsr r24
 4618 1b86 8770      		andi r24,0x7
 4619 1b88 A82F      		mov r26,r24
 4620 1b8a B0E0      		ldi r27,lo8(0)
 4621 1b8c F201      		movw r30,r4
 4622 1b8e 8081      		ld r24,Z
 4623 1b90 90E0      		ldi r25,lo8(0)
 4624 1b92 8F70      		andi r24,lo8(15)
 4625 1b94 9070      		andi r25,hi8(15)
 4626 1b96 23E0      		ldi r18,3
 4627 1b98 880F      	1:	lsl r24
 4628 1b9a 991F      		rol r25
 4629 1b9c 2A95      		dec r18
 4630 1b9e 01F4      		brne 1b
 4631 1ba0 A82B      		or r26,r24
 4632 1ba2 B92B      		or r27,r25
 4633 1ba4 AA0F      		lsl r26
 4634 1ba6 BB1F      		rol r27
 4635 1ba8 FD01      		movw r30,r26
 4636 1baa E050      		subi r30,lo8(-(extern_functs_args))
 4637 1bac F040      		sbci r31,hi8(-(extern_functs_args))
 4638 1bae 0190      		ld __tmp_reg__,Z+
 4639 1bb0 F081      		ld r31,Z
 4640 1bb2 E02D      		mov r30,__tmp_reg__
 4641 1bb4 0E17      		cp r16,r30
 4642 1bb6 1F07      		cpc r17,r31
 4643 1bb8 04F0      		brlt .L253
 4644               	.LM384:
 4645 1bba E230      		cpi r30,2
 4646 1bbc F105      		cpc r31,__zero_reg__
 4647 1bbe 01F0      		breq .L257
 4648 1bc0 E330      		cpi r30,3
 4649 1bc2 F105      		cpc r31,__zero_reg__
 4650 1bc4 04F4      		brge .L261
 4651 1bc6 3097      		sbiw r30,0
 4652 1bc8 01F0      		breq .L255
 4653 1bca 3197      		sbiw r30,1
 4654 1bcc 01F0      		breq .+2
 4655 1bce 00C0      		rjmp .L254
 4656 1bd0 00C0      		rjmp .L271
 4657               	.L261:
 4658 1bd2 E430      		cpi r30,4
 4659 1bd4 F105      		cpc r31,__zero_reg__
 4660 1bd6 01F4      		brne .+2
 4661 1bd8 00C0      		rjmp .L259
 4662 1bda E430      		cpi r30,4
 4663 1bdc F105      		cpc r31,__zero_reg__
 4664 1bde 04F0      		brlt .L258
 4665 1be0 3597      		sbiw r30,5
 4666 1be2 01F0      		breq .+2
 4667 1be4 00C0      		rjmp .L254
 4668 1be6 00C0      		rjmp .L272
 4669               	.L255:
 4670               	.LM385:
 4671 1be8 A050      		subi r26,lo8(-(extern_functs))
 4672 1bea B040      		sbci r27,hi8(-(extern_functs))
 4673 1bec ED91      		ld r30,X+
 4674 1bee FC91      		ld r31,X
 4675 1bf0 1995      		eicall
 4676 1bf2 00C0      		rjmp .L265
 4677               	.L271:
 4678               	.LM386:
 4679 1bf4 A050      		subi r26,lo8(-(extern_functs))
 4680 1bf6 B040      		sbci r27,hi8(-(extern_functs))
 4681 1bf8 F401      		movw r30,r8
 4682 1bfa 6081      		ld r22,Z
 4683 1bfc 7181      		ldd r23,Z+1
 4684 1bfe 8281      		ldd r24,Z+2
 4685 1c00 9381      		ldd r25,Z+3
 4686 1c02 ED91      		ld r30,X+
 4687 1c04 FC91      		ld r31,X
 4688 1c06 1995      		eicall
 4689               	.L265:
 4690 1c08 D101      		movw r26,r2
 4691 1c0a 6D93      		st X+,r22
 4692 1c0c 7D93      		st X+,r23
 4693 1c0e 8D93      		st X+,r24
 4694 1c10 9C93      		st X,r25
 4695 1c12 1397      		sbiw r26,3
 4696 1c14 00C0      		rjmp .L254
 4697               	.L257:
 4698               	.LM387:
 4699 1c16 A050      		subi r26,lo8(-(extern_functs))
 4700 1c18 B040      		sbci r27,hi8(-(extern_functs))
 4701 1c1a F401      		movw r30,r8
 4702 1c1c 6081      		ld r22,Z
 4703 1c1e 7181      		ldd r23,Z+1
 4704 1c20 8281      		ldd r24,Z+2
 4705 1c22 9381      		ldd r25,Z+3
 4706 1c24 2481      		ldd r18,Z+4
 4707 1c26 3581      		ldd r19,Z+5
 4708 1c28 4681      		ldd r20,Z+6
 4709 1c2a 5781      		ldd r21,Z+7
 4710 1c2c ED91      		ld r30,X+
 4711 1c2e FC91      		ld r31,X
 4712 1c30 1995      		eicall
 4713 1c32 00C0      		rjmp .L265
 4714               	.L258:
 4715               	.LM388:
 4716 1c34 A050      		subi r26,lo8(-(extern_functs))
 4717 1c36 B040      		sbci r27,hi8(-(extern_functs))
 4718 1c38 F401      		movw r30,r8
 4719 1c3a 6081      		ld r22,Z
 4720 1c3c 7181      		ldd r23,Z+1
 4721 1c3e 8281      		ldd r24,Z+2
 4722 1c40 9381      		ldd r25,Z+3
 4723 1c42 2481      		ldd r18,Z+4
 4724 1c44 3581      		ldd r19,Z+5
 4725 1c46 4681      		ldd r20,Z+6
 4726 1c48 5781      		ldd r21,Z+7
 4727 1c4a E084      		ldd r14,Z+8
 4728 1c4c F184      		ldd r15,Z+9
 4729 1c4e 0285      		ldd r16,Z+10
 4730 1c50 1385      		ldd r17,Z+11
 4731 1c52 ED91      		ld r30,X+
 4732 1c54 FC91      		ld r31,X
 4733 1c56 1995      		eicall
 4734 1c58 00C0      		rjmp .L265
 4735               	.L259:
 4736               	.LM389:
 4737 1c5a A050      		subi r26,lo8(-(extern_functs))
 4738 1c5c B040      		sbci r27,hi8(-(extern_functs))
 4739 1c5e F401      		movw r30,r8
 4740 1c60 6081      		ld r22,Z
 4741 1c62 7181      		ldd r23,Z+1
 4742 1c64 8281      		ldd r24,Z+2
 4743 1c66 9381      		ldd r25,Z+3
 4744 1c68 2481      		ldd r18,Z+4
 4745 1c6a 3581      		ldd r19,Z+5
 4746 1c6c 4681      		ldd r20,Z+6
 4747 1c6e 5781      		ldd r21,Z+7
 4748 1c70 E084      		ldd r14,Z+8
 4749 1c72 F184      		ldd r15,Z+9
 4750 1c74 0285      		ldd r16,Z+10
 4751 1c76 1385      		ldd r17,Z+11
 4752 1c78 A484      		ldd r10,Z+12
 4753 1c7a B584      		ldd r11,Z+13
 4754 1c7c C684      		ldd r12,Z+14
 4755 1c7e D784      		ldd r13,Z+15
 4756               	.LVL331:
 4757 1c80 ED91      		ld r30,X+
 4758 1c82 FC91      		ld r31,X
 4759 1c84 1995      		eicall
 4760 1c86 00C0      		rjmp .L265
 4761               	.LVL332:
 4762               	.L272:
 4763               	.LM390:
 4764 1c88 00D0      		rcall .
 4765 1c8a 0F92      		push __tmp_reg__
 4766 1c8c A050      		subi r26,lo8(-(extern_functs))
 4767 1c8e B040      		sbci r27,hi8(-(extern_functs))
 4768 1c90 F401      		movw r30,r8
 4769 1c92 6081      		ld r22,Z
 4770 1c94 7181      		ldd r23,Z+1
 4771 1c96 8281      		ldd r24,Z+2
 4772 1c98 9381      		ldd r25,Z+3
 4773 1c9a 2481      		ldd r18,Z+4
 4774 1c9c 3581      		ldd r19,Z+5
 4775 1c9e 4681      		ldd r20,Z+6
 4776 1ca0 5781      		ldd r21,Z+7
 4777 1ca2 E084      		ldd r14,Z+8
 4778 1ca4 F184      		ldd r15,Z+9
 4779 1ca6 0285      		ldd r16,Z+10
 4780 1ca8 1385      		ldd r17,Z+11
 4781 1caa A484      		ldd r10,Z+12
 4782 1cac B584      		ldd r11,Z+13
 4783 1cae C684      		ldd r12,Z+14
 4784 1cb0 D784      		ldd r13,Z+15
 4785               	.LVL333:
 4786 1cb2 6088      		ldd r6,Z+16
 4787 1cb4 7188      		ldd r7,Z+17
 4788 1cb6 8288      		ldd r8,Z+18
 4789 1cb8 9388      		ldd r9,Z+19
 4790               	.LVL334:
 4791 1cba EDB7      		in r30,__SP_L__
 4792 1cbc FEB7      		in r31,__SP_H__
 4793 1cbe 6182      		std Z+1,r6
 4794 1cc0 7282      		std Z+2,r7
 4795 1cc2 8382      		std Z+3,r8
 4796 1cc4 9482      		std Z+4,r9
 4797 1cc6 ED91      		ld r30,X+
 4798 1cc8 FC91      		ld r31,X
 4799 1cca 1995      		eicall
 4800 1ccc D101      		movw r26,r2
 4801 1cce 6D93      		st X+,r22
 4802 1cd0 7D93      		st X+,r23
 4803 1cd2 8D93      		st X+,r24
 4804 1cd4 9C93      		st X,r25
 4805 1cd6 1397      		sbiw r26,3
 4806 1cd8 0F90      		pop __tmp_reg__
 4807 1cda 0F90      		pop __tmp_reg__
 4808 1cdc 0F90      		pop __tmp_reg__
 4809 1cde 0F90      		pop __tmp_reg__
 4810               	.LVL335:
 4811               	.L254:
 4812 1ce0 8989      		ldd r24,Y+17
 4813 1ce2 9A89      		ldd r25,Y+18
 4814 1ce4 9C01      		movw r18,r24
 4815 1ce6 2DBF      		out __SP_L__,r18
 4816 1ce8 3EBF      		out __SP_H__,r19
 4817               	.LVL336:
 4818               	.L168:
 4819               	.LBE233:
 4820               	.LM391:
 4821 1cea C201      		movw r24,r4
 4822 1cec 0E94 0000 		call advance
 4823 1cf0 2C01      		movw r4,r24
 4824 1cf2 00C0      		rjmp .L263
 4825               	.LVL337:
 4826               	.L166:
 4827               	.LM392:
 4828 1cf4 20E0      		ldi r18,lo8(0)
 4829 1cf6 30E0      		ldi r19,hi8(0)
 4830               	.L188:
 4831               	.LM393:
 4832 1cf8 C901      		movw r24,r18
 4833 1cfa EF85      		ldd r30,Y+15
 4834 1cfc F889      		ldd r31,Y+16
 4835 1cfe EDBF      		out __SP_L__,r30
 4836 1d00 FEBF      		out __SP_H__,r31
 4837               	/* epilogue start */
 4838 1d02 6696      		adiw r28,22
 4839 1d04 CDBF      		out __SP_L__,r28
 4840 1d06 DEBF      		out __SP_H__,r29
 4841 1d08 CF91      		pop r28
 4842 1d0a DF91      		pop r29
 4843 1d0c 1F91      		pop r17
 4844 1d0e 0F91      		pop r16
 4845               	.LVL338:
 4846 1d10 FF90      		pop r15
 4847               	.LVL339:
 4848 1d12 EF90      		pop r14
 4849               	.LVL340:
 4850 1d14 DF90      		pop r13
 4851               	.LVL341:
 4852 1d16 CF90      		pop r12
 4853               	.LVL342:
 4854 1d18 BF90      		pop r11
 4855 1d1a AF90      		pop r10
 4856               	.LVL343:
 4857 1d1c 9F90      		pop r9
 4858 1d1e 8F90      		pop r8
 4859               	.LVL344:
 4860 1d20 7F90      		pop r7
 4861 1d22 6F90      		pop r6
 4862               	.LVL345:
 4863 1d24 5F90      		pop r5
 4864 1d26 4F90      		pop r4
 4865               	.LVL346:
 4866 1d28 3F90      		pop r3
 4867               	.LVL347:
 4868 1d2a 2F90      		pop r2
 4869               	.LVL348:
 4870 1d2c 0895      		ret
 4871               	.LFE45:
 4874               	aggregate_free:
 4875               	.LFB39:
 4876               	.LM394:
 4877               	.LVL349:
 4878 1d2e CF93      		push r28
 4879 1d30 DF93      		push r29
 4880               	/* prologue: function */
